,message,label
1304,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,1
1305,Good night my dear.. Sleepwell&amp;Take care,0
1306,That is wondarfull song,0
1307,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",1
1308,"Trust me. Even if isn't there, its there.",0
1309,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx,0
1310,85233 FREE>Ringtone!Reply REAL,1
1311,I can take you at like noon,0
1312,Where is it. Is there any opening for mca.,0
1313,I'm done oredi...,0
1314,"you are sweet as well, princess. Please tell me your likes and dislikes in bed...",0
1315,How are you. Wish you a great semester,0
1316,Moji i love you more than words. Have a rich day,0
1317,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX å£1.50,1
1318,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing.",0
1319,"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me",0
1320,"Final Chance! Claim ur å£150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Subs 16",1
1321,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,1
1322,"Probably, want to pick up more?",0
1323,I'm done...,0
1324,Are you the cutest girl in the world or what,0
1325,"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?",0
1326,Oh Howda gud gud.. Mathe en samachara chikku:-),0
1327,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?,0
1328,Its a site to simulate the test. It just gives you very tough questions to test your readiness.,0
1329,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting,0
1330,Thank you. I like you as well...,0
1331,Lara said she can loan me  &lt;#&gt; .,0
1332,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,0
1333,You are a winner you have been specially selected to receive å£1000 cash or a å£2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,1
1334,"Yeah, don't go to bed, I'll be back before midnight",0
1335,Wish u many many returns of the day.. Happy birthday vikky..,0
1336,"U can WIN å£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",1
1337,"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at",0
1338,In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;),0
1339,Do you know when the result.,0
1340,+123 Congratulations - in this week's competition draw u have won the å£1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,1
1341,Mine here like all fr china then so noisy.,0
1342,Later i guess. I needa do mcat study too.,0
1343,S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:),0
1344,"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.",0
1345,If he started searching he will get job in few days.he have great potential and talent.,0
1346,"Carlos took a while (again), we leave in a minute",0
1347,Then why you came to hostel.,0
1348,But i juz remembered i gotta bathe my dog today..,0
1349,After the drug she will be able to eat.,0
1350,Alright took the morphine. Back in yo.,0
1351,You see the requirements please,0
1352,You stayin out of trouble stranger!!saw Dave the other day heå_s sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! ,0
1353,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",1
1354,So can collect ur laptop?,0
1355,I will once i get home,0
1356,"The table's occupied, I'm waiting by the tree",0
1357,I surely dont forgot to come:)i will always be in touch in with you:-),0
1358,I dont have i shall buy one dear,0
1359,Oh god i am happy to see your message after 3 days,0
1360,What year. And how many miles.,0
1361,Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. ,0
1362,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.,0
1363,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,1
1364,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.,0
1365,Is she replying. Has boye changed his phone number,0
1366,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx,0
1367,"Nothing really, just making sure everybody's up to speed",0
1368,Yes.he have good crickiting mind,0
1369,Thx. All will be well in a few months,0
1370,"Shop till u Drop, IS IT YOU, either 10K, 5K, å£500 Cash or å£100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",1
1371,Yavnt tried yet and never played original either,0
1372,I'm at work. Please call,0
1373,And popping &lt;#&gt; ibuprofens was no help.,0
1374,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea",0
1375,PS U no ur a grown up now right?,0
1376,I know a few people I can hit up and fuck to the yes,0
1377,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,0
1378,So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck,0
1379,Oh god. I'm gonna Google nearby cliffs now.,0
1380,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF,1
1381,Yup i shd haf ard 10 pages if i add figures... __ all got how many pages?,0
1382,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. ",0
1383,Thankyou so much for the call. I appreciate your care.,0
1384,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy \VALENTINES DAY\"" in advance""",0
1385,"Not much, just some textin'. How bout you?",0
1386,Not sure I have the stomach for it ...,0
1387,Haha... can... But i'm having dinner with my cousin...,0
1388,"(And my man carlos is definitely coming by mu tonight, no excuses)",0
1389,soon you will have the real thing princess! Do i make you wet? :),0
1390,"URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM",1
1391,Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.,0
1392,Just wanted to say holy shit you guys weren't kidding about this bud,0
1393,"This is one of the days you have a billion classes, right?",0
1394,Prabha..i'm soryda..realy..frm heart i'm sory,0
1395,OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?,0
1396,Nice talking to you! please dont forget my pix :) i want to see all of you...,0
1397,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,1
1398,I notice you like looking in the shit mirror youre turning into a right freak,0
1399,"Thanks for your ringtone order, ref number K718. Your mobile will be charged å£4.50. Should your tone not arrive please call customer services on 09065069120",1
1400,"I prefer my free days... Tues, wed, fri oso can... __ ask those workin lor...",0
1401,Oh k.k..where did you take test?,0
1402,"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat...",0
1403,"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)",0
1404,Nothing just getting msgs by dis name wit different no's..,0
1405,Good Morning plz call me sir,0
1406,\Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtå_braindanceå_a comp.ofstuff on aphexå_s ;abel,0
1407,Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming,0
1408,No management puzzeles.,0
1409,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!",1
1410,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls å£1/minMobsmoreLKPOBOX177HP51FL,1
1411,will you like to be spoiled? :),0
1412,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,0
1413,I just lov this line: \Hurt me with the truth,0
1414,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,0
1415,Ill call you evening ill some ideas.,0
1416,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,1
1417,Haha i think i did too,0
1418,U know we watchin at lido?,0
1419,"Haha awesome, I've been to 4u a couple times. Who all's coming?",0
1420,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip,0
1421,Is that on the telly? No its Brdget Jones!,0
1422,Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...,0
1423,"Sorry, I'll call later in meeting",0
1424,R __ comin back for dinner?,0
1425,Whom you waited for yesterday,0
1426,"Velly good, yes please!",0
1427,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do",0
1428,I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon,0
1429,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8,0
1430,Dont you have message offer,0
1431,"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X.",0
1432,:-( that's not v romantic!,0
1433,Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.,0
1434,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches,1
1435,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",1
1436,Nothin comes to my mind. __ help me buy hanger lor. Ur laptop not heavy?,0
1437,"&lt;#&gt; , that's all? Guess that's easy enough",0
